time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-01-13T10:00:18.040Z,40.2858333,-124.3805,20.2,2.56,md,18,235,0.02912,0.08,nc,nc73510400,2021-02-06T08:57:59.040Z,"9km WSW of Petrolia, CA",earthquake,0.72,0.29,0.197,20,reviewed,nc,nc
2021-01-13T09:42:39.330Z,53.0652,-167.0605,31.91,2.7,ml,,218,0.617,0.34,us,us7000d2j3,2021-02-06T07:50:39.040Z,"96 km SSW of Unalaska, Alaska",earthquake,4.1,10.6,0.115,10,reviewed,us,us
2021-01-13T09:40:22.458Z,38.4058,22.0523,10,4.4,mwr,,40,0.653,0.56,us,us6000d7zn,2021-02-05T14:02:21.306Z,"12 km NNE of Kamárai, Greece",earthquake,6.3,1.9,0.059,28,reviewed,us,us
2021-01-13T09:09:20.676Z,-16.5119,-171.9879,10,4.2,mb,,138,2.595,0.3,us,us7000d24h,2021-02-05T13:49:31.040Z,"202 km ESE of Hihifo, Tonga",earthquake,6.5,1.9,0.264,5,reviewed,us,us
2021-01-13T09:06:08.803Z,38.3356,22.0502,10,4.2,mb,,43,0.72,0.6,us,us6000d7zk,2021-02-05T14:08:36.939Z,"6 km NE of Kamárai, Greece",earthquake,4.6,1.9,0.11,23,reviewed,us,us
2021-01-13T08:42:16.110Z,-24.196,-66.9797,182.79,4.4,mb,,83,1.656,0.81,us,us6000d7zf,2021-01-13T09:49:17.040Z,"67 km W of San Antonio de los Cobres, Argentina",earthquake,4.6,9,0.131,17,reviewed,us,us
2021-01-13T08:26:31.150Z,36.7693333,-121.4776667,4.76,2.82,md,77,44,0.01936,0.17,nc,nc73510370,2021-01-21T01:53:05.980Z,"10km SSE of San Juan Bautista, CA",earthquake,0.17,0.3,0.219,105,reviewed,nc,nc
2021-01-13T08:21:30.830Z,35.6588333,-117.476,6.45,2.54,ml,39,94,0.07305,0.14,ci,ci39755760,2021-01-14T08:24:06.953Z,"14km SSW of Searles Valley, CA",earthquake,0.16,0.49,0.134,112,reviewed,ci,ci
2021-01-13T08:12:21.543Z,65.1959,-167.783,24,2.6,ml,,,,0.67,ak,ak021lmtlii,2021-01-22T21:39:09.601Z,"44 km W of Port Clarence, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2021-01-13T07:48:34.620Z,19.167,-65.0205,30,3.41,md,14,322,1.1947,0.34,pr,pr2021013001,2021-01-14T06:35:23.040Z,"91 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.83,24.76,0.11,11,reviewed,pr,pr
2021-01-13T06:27:15.662Z,-23.6968,-64.6913,35.69,4.6,mb,,85,3.29,1.02,us,us6000d7xt,2021-01-13T09:04:06.040Z,"11 km WNW of Caimancito, Argentina",earthquake,7.9,12.1,0.224,6,reviewed,us,us
2021-01-13T06:18:23.183Z,-4.2606,102.0868,43.12,4.6,mb,,108,0.872,0.41,us,us6000d7z0,2021-01-13T07:43:52.040Z,"54 km SSW of Bengkulu, Indonesia",earthquake,8.8,9.4,0.126,19,reviewed,us,us
2021-01-13T04:58:08.640Z,17.8731,-66.8633,12,2.55,md,13,240,0.205,0.22,pr,pr2021013000,2021-01-13T05:23:01.759Z,"11 km SSE of Guánica, Puerto Rico",earthquake,0.82,0.67,0.13,9,reviewed,pr,pr
2021-01-13T04:12:23.360Z,40.2915,-124.498,17.44,2.73,md,19,250,0.1189,0.11,nc,nc73510250,2021-01-28T00:30:27.040Z,"18km WSW of Petrolia, CA",earthquake,0.73,0.39,0.125,24,reviewed,nc,nc
2021-01-13T03:59:20.206Z,54.7651,-158.2821,19.3,2.5,ml,,215,0.759,0.55,us,us7000d2jc,2021-01-28T00:22:24.040Z,"138 km SSE of Perryville, Alaska",earthquake,5.5,8.6,0.081,20,reviewed,us,us
2021-01-13T03:51:18.249Z,-15.1275,-178.1318,396.06,4.4,mb,,122,0.815,0.95,us,us6000d7x4,2021-01-28T00:37:14.040Z,"90 km S of Alo, Wallis and Futuna",earthquake,11.8,5.8,0.068,62,reviewed,us,us
2021-01-13T03:13:58.191Z,-17.9117,-178.0485,588.28,4.3,mb,,80,3.717,0.63,us,us7000d24c,2021-01-28T00:47:28.040Z,"279 km E of Levuka, Fiji",earthquake,8.9,7.3,0.122,19,reviewed,us,us
2021-01-13T03:03:59.206Z,-20.8754,-178.1357,578.04,4.3,mb,,138,4.759,0.32,us,us7000d24g,2021-01-27T23:54:17.040Z,"Fiji region",earthquake,14,10,0.126,18,reviewed,us,us
2021-01-13T02:12:48.870Z,-4.586,104.7258,187.63,4.2,mb,,79,1.778,1.16,us,us7000d24b,2021-01-22T05:57:06.040Z,"31 km NNW of Kotabumi, Indonesia",earthquake,9.7,6.9,0.136,15,reviewed,us,us
2021-01-13T01:51:03.140Z,54.1097,-159.7389,16.98,2.6,ml,,234,0.728,0.48,us,us7000d2j9,2021-01-23T04:10:17.040Z,"145 km SSE of Sand Point, Alaska",earthquake,6.9,12.9,0.105,12,reviewed,us,us
2021-01-13T01:39:29.096Z,19.4477,145.353,195.51,4.6,mb,,100,4.211,0.53,us,us6000d7ws,2021-01-22T05:48:37.040Z,"Maug Islands region, Northern Mariana Islands",earthquake,9.7,7.4,0.058,88,reviewed,us,us
2021-01-13T01:11:23.039Z,2.5119,-79.8007,10,4.7,mb,,62,2.631,0.75,us,us6000d7wm,2021-01-22T04:47:55.040Z,"137 km WNW of Salahonda, Colombia",earthquake,2.3,1.9,0.063,76,reviewed,us,us
2021-01-13T01:07:21.948Z,22.7983,94.6878,108.51,4.1,mb,,146,1.016,0.4,us,us7000d249,2021-01-22T03:21:00.040Z,"89 km NNW of Monywa, Myanmar",earthquake,5.2,9.8,0.185,8,reviewed,us,us
2021-01-13T00:01:46.791Z,54.7234,-161.7473,55.51,3,ml,,170,0.416,0.21,us,us7000d2j2,2021-01-24T23:44:37.040Z,"52 km SE of King Cove, Alaska",earthquake,5.2,10.5,0.071,26,reviewed,us,us
2021-01-12T23:30:58.525Z,-5.7301,154.3926,154.37,4.2,mb,,121,2.696,0.51,us,us7000d22b,2021-01-22T04:12:58.040Z,"137 km WNW of Panguna, Papua New Guinea",earthquake,12.7,7.8,0.118,20,reviewed,us,us
2021-01-12T22:59:48.416Z,38.3134,22.1654,10,4.2,mb,,66,0.719,1,us,us7000d22g,2021-01-22T03:57:08.040Z,"9 km NNE of Témeni, Greece",earthquake,5,1.9,0.132,16,reviewed,us,us
2021-01-12T22:57:11.460Z,18.6593,-65.2973,68,3.84,md,25,300,0.6173,0.32,pr,pr2021012019,2021-01-22T03:51:19.040Z,"39 km N of Culebra, Puerto Rico",earthquake,2.28,2.71,0.12,21,reviewed,pr,pr
2021-01-12T22:56:48.046Z,38.3646,22.118,10,4.7,mwr,,37,0.677,1.2,us,us6000d7w3,2021-01-22T03:48:08.750Z,"12 km NNE of Rododáfni, Greece",earthquake,4.9,1.8,0.048,41,reviewed,us,us
2021-01-12T22:32:57.672Z,38.3987,22.0833,10,4.5,mb,,43,0.652,0.8,us,us7000d229,2021-01-22T03:42:24.040Z,"13 km NNE of Kamárai, Greece",earthquake,3.3,1.9,0.086,39,reviewed,us,us
2021-01-12T22:29:39.030Z,38.4147,22.0612,10,4.6,mwr,,36,0.642,0.83,us,us6000d7vx,2021-01-22T03:18:47.570Z,"13 km NNE of Kamárai, Greece",earthquake,6.1,1.9,0.06,27,reviewed,us,us
2021-01-12T22:09:57.263Z,38.4129,22.0649,10,5.2,mww,,29,0.643,0.92,us,us6000d7vr,2021-01-21T23:30:11.305Z,"13 km NNE of Kamárai, Greece",earthquake,5.9,1.8,0.059,28,reviewed,us,us
2021-01-12T21:55:33.306Z,51.3354,100.2568,10,4.4,mb,,79,2.144,0.87,us,us6000d7vm,2021-01-21T23:18:05.040Z,"34 km SW of Turt, Mongolia",earthquake,8.8,1.9,0.117,21,reviewed,us,us
2021-01-12T21:50:14.023Z,-60.5139,-44.5157,10,4.6,mb,,71,0.249,0.83,us,us7000d228,2021-01-21T23:14:22.040Z,"Scotia Sea",earthquake,7.2,1.9,0.173,10,reviewed,us,us
2021-01-12T21:23:27.987Z,52.6038,-164.6955,10,3.6,mb,,183,1.652,0.71,us,us7000d227,2021-01-27T03:46:43.040Z,"184 km SSE of Akutan, Alaska",earthquake,4.8,1.9,0.1,25,reviewed,us,us
2021-01-12T21:02:23.402Z,-20.7869,-178.4111,565.43,4.5,mb,,101,4.506,1.27,us,us6000d7v5,2021-01-21T22:48:36.040Z,"Fiji region",earthquake,12.1,6.6,0.056,95,reviewed,us,us
2021-01-12T21:02:11.345Z,54.0305,-160.5727,10,2.8,ml,,217,0.986,0.89,us,us7000d3ch,2021-01-27T03:48:33.040Z,"145 km S of Sand Point, Alaska",earthquake,5.6,2,0.091,16,reviewed,us,us
2021-01-12T20:22:37.900Z,59.8928,-153.2187,114.5,2.5,ml,,,,0.39,ak,ak021k6hmnn,2021-01-26T05:31:29.410Z,"51 km ENE of Pedro Bay, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2021-01-12T18:52:26.700Z,40.4241667,-125.2928333,2.31,2.95,md,42,294,0.7308,0.24,nc,nc73510070,2021-01-20T02:42:06.670Z,"86km W of Petrolia, CA",earthquake,1.82,31.61,0.147,37,reviewed,nc,nc
2021-01-12T18:17:36.587Z,-3.0668,136.8556,27.59,5.9,mww,,14,7.377,0.73,us,us6000d7tq,2021-01-13T18:21:35.763Z,"154 km ENE of Nabire, Indonesia",earthquake,7.9,3.6,0.063,24,reviewed,us,us
2021-01-12T17:52:31.340Z,19.1573,-64.857,56,3.51,md,8,336,1.4193,0.47,pr,pr2021012014,2021-01-12T18:47:03.040Z,"90 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,5.19,17.81,0.09,7,reviewed,pr,pr
2021-01-12T17:08:15.303Z,-4.1112,142.9321,132.45,4.4,mb,,43,4.88,0.9,us,us6000d7te,2021-01-12T18:00:37.040Z,"17 km NE of Ambunti, Papua New Guinea",earthquake,10.6,7.9,0.1,33,reviewed,us,us
2021-01-12T16:31:16.251Z,51.4143,100.1476,10,4.5,mb,,51,2.199,0.49,us,us6000d7tb,2021-01-24T19:07:47.040Z,"37 km WSW of Turt, Mongolia",earthquake,6.5,1.2,0.093,34,reviewed,us,us
2021-01-12T16:24:20.270Z,19.2421666666667,-155.383666666667,31.49,2.63,md,52,142,,0.12,hv,hv72318132,2021-01-24T19:06:11.040Z,"Island of Hawaii, Hawaii",earthquake,0.45,0.57,0.140327682108448,25,reviewed,hv,hv
2021-01-12T15:48:34.457Z,54.3822,-159.6839,27.6,4.4,mb,,157,0.453,0.52,us,us6000d7rr,2021-01-26T21:17:49.482Z,"118 km SSE of Sand Point, Alaska",earthquake,5.6,3.5,0.105,27,reviewed,us,us
2021-01-12T15:30:18.361Z,14.5875,-93.6391,39.76,4.2,mb,,211,1.883,0.59,us,us6000d7rp,2021-01-24T18:17:11.040Z,"108 km SSW of La Esperanza (El Zapotal), Mexico",earthquake,4.4,12.7,0.071,56,reviewed,us,us
2021-01-12T15:21:58.480Z,-7.3986,129.0868,149.3,4.6,mb,,86,2.267,1.05,us,us7000d223,2021-01-24T18:13:58.040Z,"261 km ENE of Lospalos, Timor Leste",earthquake,10.8,6.2,0.273,5,reviewed,us,us
2021-01-12T15:20:16.186Z,53.7684,-164.0259,25.5,2.6,ml,,,,0.41,ak,ak021k3hzn7,2021-01-26T05:31:25.757Z,"121 km ESE of Akutan, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2021-01-12T15:09:17.172Z,31.6678,-104.4102,5,2.5,ml,,61,0.077,0.47,us,us6000d7rj,2021-01-12T16:07:09.040Z,"56 km S of Whites City, New Mexico",earthquake,1.3,1.7,0.05,52,reviewed,us,us
2021-01-12T14:19:30.348Z,-16.1737,-174.6587,301.6,4.2,mb,,80,3.576,0.53,us,us7000d222,2021-01-24T17:55:15.040Z,"95 km WSW of Hihifo, Tonga",earthquake,12.4,9.7,0.132,17,reviewed,us,us
2021-01-12T14:13:07.634Z,54.3608,-159.652,23.62,4.1,mb,,160,0.472,0.61,us,us6000d7tr,2021-01-26T21:17:49.212Z,"121 km SSE of Sand Point, Alaska",earthquake,4.8,6.2,0.145,14,reviewed,us,us
2021-01-12T14:03:40.800Z,17.9053,-66.79,6,3.12,md,19,214,0.1133,0.17,pr,pr2021012012,2021-01-12T15:11:42.040Z,"Puerto Rico region",earthquake,0.57,0.26,0.23,9,reviewed,pr,pr
2021-01-12T13:46:44.640Z,-16.0617,-177.3488,429.62,4.2,mb,,111,4.709,0.65,us,us6000d7re,2021-01-24T17:22:57.040Z,"210 km SSE of Alo, Wallis and Futuna",earthquake,14.2,10,0.121,19,reviewed,us,us
2021-01-12T13:38:13.315Z,19.0221,120.3133,10,5,mww,,105,1.468,0.46,us,us6000d7r3,2021-01-24T17:20:58.689Z,"66 km NNW of Davila, Philippines",earthquake,5.6,1.8,0.08,15,reviewed,us,us
2021-01-12T13:22:06.270Z,40.3945,-125.1895,3.46,4.34,mw,29,282,0.6554,0.21,nc,nc73510010,2021-02-03T09:33:31.458Z,"77km W of Petrolia, CA",earthquake,1.73,1.19,,5,reviewed,nc,nc
2021-01-12T13:22:02.870Z,44.4806,80.1145,45.47,4.4,mb,,45,1.239,0.58,us,us7000d221,2021-01-24T17:05:16.040Z,"35 km NNE of Zharkent, Kazakhstan",earthquake,3.4,7.3,0.123,21,reviewed,us,us
2021-01-12T12:44:18.880Z,54.5658,-161.2009,10,3.1,ml,,197,0.698,0.23,us,us7000d3ce,2021-02-01T13:27:18.040Z,"90 km SE of King Cove, Alaska",earthquake,2.2,2,0.077,22,reviewed,us,us
2021-01-12T12:16:54.371Z,36.4122,58.6003,10,4.3,mb,,138,3.597,0.73,us,us6000d7qt,2021-02-02T11:08:54.040Z,"28 km NW of Neyshābūr, Iran",earthquake,11,1.9,0.129,17,reviewed,us,us
2021-01-12T11:51:31.280Z,2.2367,128.5754,230.7,4.6,mb,,115,1.891,0.58,us,us6000d7qj,2021-02-02T10:57:03.040Z,"84 km NE of Tobelo, Indonesia",earthquake,9.2,6.7,0.107,26,reviewed,us,us
2021-01-12T11:37:07.333Z,54.0957,-160.6352,23.03,2.8,ml,,211,0.956,0.28,us,us7000d3cs,2021-01-31T14:22:28.040Z,"138 km S of Sand Point, Alaska",earthquake,4.4,11.8,0.097,14,reviewed,us,us
2021-01-12T11:20:52.457Z,-3.6405,99.6596,10,4.4,mb,,87,3.365,0.67,us,us7000d21z,2021-01-31T13:38:27.040Z,"260 km SW of Sungai Penuh, Indonesia",earthquake,5.9,1.9,0.143,14,reviewed,us,us
2021-01-12T11:11:48.102Z,28.2724,142.6909,10,4.3,mb,,163,1.255,0.27,us,us7000d21w,2021-01-31T14:13:59.040Z,"Bonin Islands, Japan region",earthquake,7.3,1.9,0.218,6,reviewed,us,us
2021-01-12T11:04:36.303Z,-21.738,-68.7077,117.3,4.9,mb,,40,0.499,0.78,us,us6000d7pn,2021-02-02T10:47:52.736Z,"82 km NNE of Calama, Chile",earthquake,5.3,4,0.043,168,reviewed,us,us
2021-01-12T10:38:11.250Z,17.9626,-66.7645,16,2.89,md,19,187,0.1154,0.11,pr,pr2021012011,2021-01-12T11:52:46.365Z,"6 km S of Magas Arriba, Puerto Rico",earthquake,0.47,0.35,0.22,4,reviewed,pr,pr
2021-01-12T10:23:15.450Z,-2.8671,141.9002,24.54,4.6,mb,,66,5.521,0.71,us,us6000d7pg,2021-02-02T10:59:50.040Z,"58 km WNW of Aitape, Papua New Guinea",earthquake,11.1,5.6,0.111,24,reviewed,us,us
2021-01-12T10:11:55.528Z,4.1619,125.3956,46.05,5.2,mb,,81,2.894,0.67,us,us6000d7pb,2021-02-02T07:08:25.040Z,"137 km S of Sarangani, Philippines",earthquake,8,6.4,0.065,77,reviewed,us,us
2021-01-12T10:06:36.856Z,-63.16,171.5794,10,5.4,mww,,86,10.849,1.06,us,us6000d7p9,2021-02-01T14:53:37.156Z,"Balleny Islands region",earthquake,6.8,1.9,0.089,12,reviewed,us,us
2021-01-12T09:54:36.110Z,51.2722,100.3496,10,4.4,mb,,61,2.1,0.7,us,us6000d7pc,2021-02-02T11:07:19.026Z,"34 km SW of Turt, Mongolia",earthquake,8.5,1.9,0.094,33,reviewed,us,us
2021-01-12T09:46:44.326Z,7.5564,-34.6938,10,4.5,mb,,107,13.129,1.01,us,us7000d21t,2021-01-31T12:04:17.040Z,"central Mid-Atlantic Ridge",earthquake,9.1,1.9,0.145,14,reviewed,us,us
2021-01-12T09:33:56.950Z,17.9278,-66.8916,11,2.96,md,20,199,0.0489,0.12,pr,pr2021012010,2021-01-12T09:54:32.654Z,"5 km SSE of Guánica, Puerto Rico",earthquake,0.46,0.39,0.19,5,reviewed,pr,pr
2021-01-12T09:08:45.504Z,51.1063,100.3621,10,4.7,mb,,43,2.134,0.73,us,us6000d7nt,2021-02-02T07:19:15.173Z,"Russia-Mongolia border region",earthquake,4.9,1.9,0.093,35,reviewed,us,us
2021-01-12T09:01:34.753Z,-30.8371,-177.8932,26.72,4.4,mb,,159,1.587,0.27,us,us7000d21s,2021-01-31T12:35:36.040Z,"Kermadec Islands, New Zealand",earthquake,10,8.4,0.189,8,reviewed,us,us
2021-01-12T08:42:47.766Z,43.6103,140.0449,221.49,4.1,mb,,87,1.911,0.48,us,us6000d7nr,2021-01-13T08:30:52.040Z,"74 km NW of Yoichi, Japan",earthquake,5.5,12.4,0.099,28,reviewed,us,us
2021-01-12T07:55:11.991Z,-20.9354,-68.8921,109.15,4.1,mb,,53,0.566,0.7,us,us6000d7nl,2021-01-12T13:59:08.040Z,"153 km ESE of Iquique, Chile",earthquake,6.1,7.4,0.214,6,reviewed,us,us
2021-01-12T07:26:34.140Z,40.0551,19.709,10,4.4,mb,,69,0.348,1.04,us,us6000d7nf,2021-01-13T08:04:39.040Z,"6 km SSW of Himarë, Albania",earthquake,5.5,1.9,0.179,9,reviewed,us,us
2021-01-12T07:21:43.880Z,41.6475,-112.3286667,5.1,2.92,ml,36,67,0.08262,0.21,uu,uu60423987,2021-01-26T20:37:44.227Z,"5 km SSW of Thatcher, Utah",earthquake,0.39,0.51,0.13,15,reviewed,uu,uu
2021-01-12T07:14:47.698Z,54.9943,-159.3902,6.7,3.1,ml,,,,0.66,ak,ak021jypaxs,2021-01-26T21:17:48.753Z,"80 km ESE of Sand Point, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2021-01-12T06:10:55.047Z,14.8021,-93.6388,29.98,4.9,mwr,,148,1.901,0.63,us,us6000d7n9,2021-01-12T06:53:23.040Z,"87 km SW of La Esperanza (El Zapotal), Mexico",earthquake,8.2,6,0.098,10,reviewed,us,us
2021-01-12T04:50:54.625Z,3.8565,95.859,54.96,4.3,mb,,96,1.742,0.36,us,us7000d22j,2021-01-27T04:11:46.040Z,"43 km SW of Meulaboh, Indonesia",earthquake,10.1,9.1,0.154,12,reviewed,us,us
2021-01-12T04:47:17.405Z,36.5795,71.0029,208.23,4.4,mb,,72,2.586,0.55,us,us6000d7n0,2021-01-27T05:35:54.040Z,"35 km SSE of Jurm, Afghanistan",earthquake,8.1,2.3,0.076,50,reviewed,us,us
2021-01-12T03:56:03.027Z,33.309,138.2825,300.43,4.2,mb,,52,1.272,0.55,us,us6000d7mx,2021-01-27T05:32:12.040Z,"143 km S of Ōyama, Japan",earthquake,8.3,5.2,0.061,75,reviewed,us,us
2021-01-12T03:55:31.858Z,51.5251,100.4228,10,4.4,mb,,110,2.014,0.55,us,us7000d22i,2021-01-27T04:02:43.040Z,"16 km W of Turt, Mongolia",earthquake,4.8,1.9,0.143,14,reviewed,us,us
2021-01-12T03:46:37.810Z,-4.0032,127.702,192.42,4.5,mb,,54,4.729,0.8,us,us6000d7mw,2021-01-27T05:28:35.040Z,"63 km WSW of Ambon, Indonesia",earthquake,7.5,5.4,0.109,25,reviewed,us,us
2021-01-12T03:25:08.460Z,40.272,-124.4038333,20.64,3.23,ml,29,230,0.1042,0.14,nc,nc73509880,2021-01-13T05:23:11.040Z,"12km WSW of Petrolia, CA",earthquake,0.49,0.21,0.184,17,reviewed,nc,nc
2021-01-12T03:22:33.290Z,54.1714,-159.7306,20.41,2.5,ml,,232,0.666,0.79,us,us7000d3ck,2021-01-27T04:42:23.040Z,"138 km SSE of Sand Point, Alaska",earthquake,5.4,14.2,0.115,10,reviewed,us,us
2021-01-12T03:17:35.389Z,51.3062,100.1597,10,4.1,mb,,105,2.209,0.47,us,us7000d21r,2021-01-27T02:57:57.040Z,"Russia-Mongolia border region",earthquake,6.3,1.9,0.197,7,reviewed,us,us
2021-01-12T03:14:54.435Z,54.3261,-159.5605,35,2.7,ml,,263,0.506,0.51,us,us7000d3cj,2021-01-27T02:21:18.040Z,"127 km SSE of Sand Point, Alaska",earthquake,6.6,2,0.128,8,reviewed,us,us
2021-01-12T02:41:44.398Z,21.6395,143.3914,303.26,4.4,mb,,75,14.69,0.35,us,us7000d21b,2021-01-27T02:15:30.040Z,"Mariana Islands region",earthquake,10.5,10,0.143,14,reviewed,us,us
2021-01-12T02:39:59.606Z,51.4353,100.2193,10,4.4,mb,,104,2.151,0.46,us,us7000d21c,2021-01-27T01:56:46.040Z,"31 km WSW of Turt, Mongolia",earthquake,8.6,1.9,0.121,20,reviewed,us,us
2021-01-12T02:39:43.440Z,43.708,139.9783,214,5.9,mww,,22,1.933,0.73,us,us6000d7ml,2021-01-27T05:48:53.978Z,"85 km NW of Yoichi, Japan",earthquake,4.6,1.9,0.065,23,reviewed,us,us
2021-01-12T02:21:15.650Z,17.2053,-67.9373,25,3.53,md,23,253,1.1518,0.37,pr,pr2021012005,2021-01-13T04:40:23.040Z,"116 km SW of Pole Ojea, Puerto Rico",earthquake,1.79,26.48,0.05,14,reviewed,pr,pr
2021-01-12T01:49:54.765Z,51.5301,100.1421,10,4.6,mb,,64,2.188,0.78,us,us6000d7mh,2021-01-27T04:57:03.040Z,"36 km W of Turt, Mongolia",earthquake,7.8,1.8,0.061,81,reviewed,us,us
2021-01-12T01:37:57.343Z,51.2485,100.2144,10,4.6,mb,,94,2.188,0.45,us,us7000d218,2021-01-26T05:16:48.040Z,"42 km SW of Turt, Mongolia",earthquake,5.9,1.9,0.129,18,reviewed,us,us
2021-01-12T01:35:55.338Z,51.204,100.2673,10,4.4,mb,,67,2.166,0.5,us,us7000d219,2021-01-26T04:49:15.040Z,"43 km SW of Turt, Mongolia",earthquake,8.2,1.9,0.108,25,reviewed,us,us
2021-01-12T01:30:09.127Z,51.2488,100.3123,10,4.2,mb,,56,2.128,0.97,us,us7000d22l,2021-01-25T06:19:17.040Z,"37 km SW of Turt, Mongolia",earthquake,8.7,1.9,0.146,13,reviewed,us,us
2021-01-12T01:10:31.584Z,51.5686,100.1912,10,4.4,mb,,64,2.155,0.92,us,us6000d7lg,2021-01-27T04:52:09.040Z,"33 km WNW of Turt, Mongolia",earthquake,7.7,1.9,0.092,34,reviewed,us,us
2021-01-12T01:02:40.390Z,17.91,-66.8418,12,2.67,md,22,221,0.0751,0.14,pr,pr2021012004,2021-01-12T01:30:17.823Z,"9 km SSE of Maria Antonia, Puerto Rico",earthquake,0.69,0.43,0.26,17,reviewed,pr,pr
2021-01-12T01:01:01.147Z,51.3754,100.2451,10,4.2,mb,,64,2.144,0.6,us,us7000d217,2021-01-26T03:08:20.040Z,"32 km WSW of Turt, Mongolia",earthquake,8.4,1.9,0.121,19,reviewed,us,us
2021-01-12T00:46:19.750Z,17.9896,-66.8326,14,2.54,md,15,158,0.0488,0.19,pr,pr2021012003,2021-01-12T00:59:28.369Z,"1 km WSW of Indios, Puerto Rico",earthquake,0.46,0.48,0.32,11,reviewed,pr,pr
2021-01-12T00:36:11.586Z,51.2279,100.2963,10,4.8,mb,,46,2.142,1,us,us6000d7l3,2021-01-23T04:55:10.795Z,"40 km SW of Turt, Mongolia",earthquake,8.4,1.8,0.066,71,reviewed,us,us
2021-01-12T00:34:05.621Z,51.3627,100.1567,10,4.5,mb,,69,2.201,0.46,us,us6000d7le,2021-01-23T04:57:43.040Z,"38 km WSW of Turt, Mongolia",earthquake,7.9,1.9,0.118,21,reviewed,us,us
2021-01-12T00:33:38.323Z,-17.5812,-177.6934,520.53,4.3,mb,,83,3.28,1.07,us,us7000d21f,2021-01-23T04:03:33.040Z,"Fiji region",earthquake,12.5,20.3,0.202,7,reviewed,us,us
2021-01-12T00:31:41.510Z,51.3232,100.3997,16.93,4.1,mb,,90,2.058,1.07,us,us7000d21i,2021-01-23T04:13:32.040Z,"27 km SW of Turt, Mongolia",earthquake,9.6,3.9,0.3,3,reviewed,us,us
2021-01-12T00:28:57.090Z,17.9148,-66.8438,11,3.11,md,23,201,0.0699,0.24,pr,pr2021012000,2021-01-12T00:50:26.855Z,"Puerto Rico region",earthquake,0.74,0.5,0.18,19,reviewed,pr,pr
2021-01-12T00:24:19.370Z,17.938,-66.8416,12,2.53,md,20,193,0.0528,0.13,pr,pr2021012001,2021-01-12T00:51:00.850Z,"6 km SSW of Indios, Puerto Rico",earthquake,0.65,0.41,0.22,13,reviewed,pr,pr
2021-01-12T00:23:18.555Z,-53.3414,-47.1141,10,4.6,mb,,177,6.365,0.51,us,us7000d216,2021-01-23T04:16:28.040Z,"South Atlantic Ocean",earthquake,14.3,2,0.136,16,reviewed,us,us
2021-01-11T23:59:41.520Z,17.906,-66.9146,6,2.65,md,15,233,0.0776,0.21,pr,pr2021011021,2021-01-12T00:14:24.130Z,"7 km S of Guánica, Puerto Rico",earthquake,0.68,0.4,0.22,14,reviewed,pr,pr
2021-01-11T23:35:02.149Z,51.1931,100.2339,18.65,4.2,mb,,139,2.189,0.76,us,us7000d1r6,2021-01-23T03:29:59.040Z,"45 km SW of Turt, Mongolia",earthquake,13.5,6.4,0.304,3,reviewed,us,us
2021-01-11T23:30:16.441Z,44.0738,149.5818,10,4.5,mb,,188,5.034,0.67,us,us7000d1r5,2021-01-23T03:22:03.040Z,"186 km SE of Kuril’sk, Russia",earthquake,13.9,2,0.15,13,reviewed,us,us
2021-01-11T23:22:04.950Z,18.8003,-67.7178,7,3.11,md,13,222,0.4795,0.44,pr,pr2021011020,2021-01-12T00:05:53.120Z,"70 km NW of Rincón, Puerto Rico",earthquake,2.76,2.22,0.05,9,reviewed,pr,pr
2021-01-11T23:13:36.331Z,51.6059,100.1772,10,4.3,mb,,160,2.161,1.24,us,us7000d1r4,2021-01-22T05:36:44.040Z,"35 km WNW of Turt, Mongolia",earthquake,9.6,1.9,0.169,10,reviewed,us,us
2021-01-11T23:02:23.738Z,51.4379,100.3097,10,5,mb,,41,2.095,1.1,us,us6000d7kd,2021-01-23T04:47:06.174Z,"25 km WSW of Turt, Mongolia",earthquake,2,1.8,0.04,201,reviewed,us,us
2021-01-11T22:49:58.041Z,51.3391,100.2786,10,4.3,mb,,105,2.13,1.08,us,us7000d1r2,2021-01-21T06:09:09.040Z,"32 km SW of Turt, Mongolia",earthquake,11.1,1.9,0.16,11,reviewed,us,us
2021-01-11T22:44:21.030Z,51.0332,100.388,10,4.4,mb,,57,2.141,0.82,us,us6000d7ka,2021-01-21T06:01:20.040Z,"56 km SSW of Turt, Mongolia",earthquake,5.3,1.8,0.101,28,reviewed,us,us
2021-01-11T22:36:07.416Z,-21.8638,170.8857,138.35,4.8,mb,,75,2.683,0.69,us,us6000d7k5,2021-01-21T05:56:37.040Z,"southeast of the Loyalty Islands",earthquake,9.2,6.9,0.097,33,reviewed,us,us
2021-01-11T22:35:15.345Z,-38.2195,-93.6025,10,4.3,mb,,168,16.272,0.98,us,us7000d1rd,2021-01-21T05:54:49.040Z,"West Chile Rise",earthquake,13.3,1.9,0.188,8,reviewed,us,us
